Year,Iowa Code Chapter,State,Company Name,Line of Insurance,Premiums Written,Losses Paid,Taxes Paid,NAIC Number,Iowa Company Code
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Commerical Multiple Peril (Liability portion),0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Mortgage Guaranty,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Ocean Marine,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Inland Marine,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Financial Guaranty,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Medical Professional Liability,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Earthquake,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Group Accident and Health (b),0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Credit Accident and Health (Group and Individual),0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Collectively Renewable Accident and Health (b),0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Non-Cancelable Accident and Health (b),0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Guaranteed Renewable Accident and Health (b),0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Non-Renewable for Stated Reasons only (b),0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Other Accident only,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Medicare Title XVIII,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,All other Accident and Health (b),0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Federal Employees Health Benefits Program Premium (b),0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Workers Compensation,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Other Liability - Occcurence,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Other Liability - Claims Made,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Excess Workers Compensation,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Products Liability,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Private Passenger Auto No Fault (pip),0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Other Private Passenger Auto Liability,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Commercial Auto No Fault (pip),0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Other Commerical Auto Liability,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Private Passenger Physical Damage,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Commercial Auto Physical Damage,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Aircraft,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Fidelity,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Surety,151150,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Burglary and Theft,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Boiler and Machinery,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Credit,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Warranty,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Aggregate Write-In,0,0,0,32867,2953
2016,515.48,NE,Universal Surety Company,Fire,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Allied Lines,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Multiple Peril Crop,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Federal Flood,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Private Crop,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Private Flood,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Farmowners Multiple Peril,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Homeowners Multiple Peril,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Commerical Multiple Peril (Non-liability portion),0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Commerical Multiple Peril (Liability portion),0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Mortgage Guaranty,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Ocean Marine,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Inland Marine,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Financial Guaranty,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Medical Professional Liability,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Earthquake,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Group Accident and Health (b),0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Credit Accident and Health (Group and Individual),0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Collectively Renewable Accident and Health (b),0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Non-Cancelable Accident and Health (b),0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Guaranteed Renewable Accident and Health (b),0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Non-Renewable for Stated Reasons only (b),0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Other Accident only,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Medicare Title XVIII,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,All other Accident and Health (b),0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Federal Employees Health Benefits Program Premium (b),0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Workers Compensation,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Other Liability - Occcurence,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Other Liability - Claims Made,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Excess Workers Compensation,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Products Liability,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Private Passenger Auto No Fault (pip),0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Other Private Passenger Auto Liability,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Commercial Auto No Fault (pip),0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Other Commerical Auto Liability,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Private Passenger Physical Damage,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Commercial Auto Physical Damage,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Aircraft,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Fidelity,75,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Surety,261084,0,12567,25933,889
2016,515.48,NE,Universal Surety Company,Burglary and Theft,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Boiler and Machinery,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Credit,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Warranty,0,0,0,25933,889
2016,515.48,NE,Universal Surety Company,Aggregate Write-In,0,0,0,25933,889
2016,515.48,SD,Universal Surety of America,Fire,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Allied Lines,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Multiple Peril Crop,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Federal Flood,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Private Crop,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Private Flood,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Farmowners Multiple Peril,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Homeowners Multiple Peril,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Commerical Multiple Peril (Non-liability portion),0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Commerical Multiple Peril (Liability portion),0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Mortgage Guaranty,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Ocean Marine,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Inland Marine,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Financial Guaranty,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Medical Professional Liability,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Earthquake,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Group Accident and Health (b),0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Credit Accident and Health (Group and Individual),0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Collectively Renewable Accident and Health (b),0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Non-Cancelable Accident and Health (b),0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Guaranteed Renewable Accident and Health (b),0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Non-Renewable for Stated Reasons only (b),0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Other Accident only,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Medicare Title XVIII,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,All other Accident and Health (b),0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Federal Employees Health Benefits Program Premium (b),0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Workers Compensation,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Other Liability - Occcurence,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Other Liability - Claims Made,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Excess Workers Compensation,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Products Liability,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Private Passenger Auto No Fault (pip),0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Other Private Passenger Auto Liability,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Commercial Auto No Fault (pip),0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Other Commerical Auto Liability,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Private Passenger Physical Damage,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Commercial Auto Physical Damage,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Aircraft,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Fidelity,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Surety,5893,0,1993,13200,2694
2016,515.48,SD,Universal Surety of America,Burglary and Theft,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Boiler and Machinery,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Credit,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Warranty,0,0,0,13200,2694
2016,515.48,SD,Universal Surety of America,Aggregate Write-In,0,0,0,13200,2694
2016,515.48,IL,Universal Underwriters Insurance Company,Fire,186203,714528,1835,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Allied Lines,532094,120923,5342,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Multiple Peril Crop,0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Federal Flood,0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Private Crop,0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Private Flood,0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Farmowners Multiple Peril,0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Homeowners Multiple Peril,0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Commerical Multiple Peril (Non-liability portion),0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Commerical Multiple Peril (Liability portion),0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Mortgage Guaranty,0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Ocean Marine,0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Inland Marine,2316,0,23,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Financial Guaranty,0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Medical Professional Liability,0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Earthquake,3077,0,33,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Group Accident and Health (b),0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Credit Accident and Health (Group and Individual),0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Collectively Renewable Accident and Health (b),0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Non-Cancelable Accident and Health (b),0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Guaranteed Renewable Accident and Health (b),0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Non-Renewable for Stated Reasons only (b),0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Other Accident only,0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Medicare Title XVIII,0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,All other Accident and Health (b),0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Federal Employees Health Benefits Program Premium (b),0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Workers Compensation,0,250990,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Other Liability - Occcurence,1624089,344329,16398,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Other Liability - Claims Made,11073,0,115,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Excess Workers Compensation,0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Products Liability,4,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Private Passenger Auto No Fault (pip),0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Other Private Passenger Auto Liability,0,-17055,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Commercial Auto No Fault (pip),0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Other Commerical Auto Liability,958954,905668,9712,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Private Passenger Physical Damage,0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Commercial Auto Physical Damage,1444010,915614,14730,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Aircraft,0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Fidelity,74793,143827,752,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Surety,0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Burglary and Theft,40132,0,400,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Boiler and Machinery,51883,0,527,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Credit,0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Warranty,6010711,747540,59601,41181,2189
2016,515.48,IL,Universal Underwriters Insurance Company,Aggregate Write-In,0,0,0,41181,2189
2016,515.48,IL,Universal Underwriters of Texas Insurance Company,Fire,45317,0,449,40843,2802
2016,515.48,IL,Universal Underwriters of Texas Insurance Company,Allied Lines,136073,10653,1360,40843,2802
2016,515.48,IL,Universal Underwriters of Texas Insurance Company,Multiple Peril Crop,0,0,0,40843,2802
2016,515.48,IL,Universal Underwriters of Texas Insurance Company,Federal Flood,0,0,0,40843,2802
2016,515.48,IL,Universal Underwriters of Texas Insurance Company,Private Crop,0,0,0,40843,2802
2016,515.48,IL,Universal Underwriters of Texas Insurance Company,Private Flood,0,0,0,40843,2802
2016,515.48,IL,Universal Underwriters of Texas Insurance Company,Farmowners Multiple Peril,0,0,0,40843,2802
2016,515.48,IL,Universal Underwriters of Texas Insurance Company,Homeowners Multiple Peril,0,0,0,40843,2802
2016,515.48,IL,Universal Underwriters of Texas Insurance Company,Commerical Multiple Peril (Non-liability portion),0,0,0,40843,2802
2016,515.48,IL,Universal Underwriters of Texas Insurance Company,Commerical Multiple Peril (Liability portion),0,0,0,40843,2802
2016,515.48,IL,Universal Underwriters of Texas Insurance Company,Mortgage Guaranty,0,0,0,40843,2802
2016,515.48,IL,Universal Underwriters of Texas Insurance Company,Ocean Marine,0,0,0,40843,2802
2016,515.48,IL,Universal Underwriters of Texas Insurance Company,Inland Marine,0,0,0,40843,2802
2016,515.48,IL,Universal Underwriters of Texas Insurance Company,Financial Guaranty,0,0,0,40843,2802
2016,515.48,IL,Universal Underwriters of Texas Insurance Company,Medical Professional Liability,0,0,0,40843,2802
2016,515.48,IL,Universal Underwriters of Texas Insurance Company,Earthquake,594,0,6,40843,2802
2016,515.48,IL,Universal Underwriters of Texas Insurance Company,Group Accident and Health (b),0,0,0,40843,2802
2016,515.48,IL,Universal Underwriters of Texas Insurance Company,Credit Accident and Health (Group and Individual),0,0,0,40843,2802
